bclist
Biochemistry reactions objects:
uuid	modDate	locked	id	name	abbreviation	cksum	equation	deltaG	deltaGErr	reversibility	thermoReversibility	defaultProtons	compartment_uuid	defaultTransproton
00A8340E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13443	Cyclopropylation-1-for-keto-meroacid-1	CY1KMER1	''	cpd00017 + cpd16957 <=> cpd00019 + cpd00067 + cpd16939	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00AA2674-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13444	Cyclopropylation-1-for-methoxy-meroacid-1	CY1MMER1	''	cpd00017 + cpd16928 <=> cpd00019 + cpd00067 + cpd16946	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00AC1CEA-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13445	Cyclopropylation-2-for-keto-meroacid-1	CY2KMER1	''	cpd00017 + cpd16949 <=> cpd00019 + cpd00067 + cpd16986	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00AE1AE0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13446	Cyclopropylation-2-for-methoxy-meroacid-1	CY2MMER1	''	cpd00017 + cpd16930 <=> cpd00019 + cpd00067 + cpd16999	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00B00C6A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13447	CDP-diacylglycerol-synthetase--C160--C190	DASYN160190	''	cpd00052 + cpd16969 <=> cpd00012 + cpd15935	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00B1B150-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13448	CDP-diacylglycerol-synthetase--C190--C190	DASYN190190	''	cpd00052 + cpd16970 <=> cpd00012 + cpd15936	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00B34A60-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13449	1-4-dihydroxy-2-naphthoate-hexaprenyltransferase	DHNAHT	''	cpd00906 + cpd02295 <=> cpd00011 + cpd00012 + cpd00067 + cpd15913	-11.501	2.73959	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00B5B048-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13450	Enoyl-CoA-hydratase-1	ECOAH1	''	cpd00001 + cpd02125 <=> cpd16897	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00B7015A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13451	Elongation-1-for-alpha-meroacid	EL1AMER	''	cpd00004 + cpd00005 + (3) cpd00067 + cpd11492 + cpd15930 <=> cpd00001 + cpd00003 + cpd00006 + cpd00011 + cpd11493 + cpd16909	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00BB7622-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:21	0	rxn13452	Elongation-1-for-keto-meroacid-1	EL1KMER1	''	(9) cpd00004 + (9) cpd00005 + (27) cpd00067 + (9) cpd11492 + cpd16911 <=> (9) cpd00001 + (9) cpd00003 + (9) cpd00006 + (9) cpd00011 + (9) cpd11493 + cpd16919	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00BFDCC6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13453	Elongation-1-for-keto-meroacid-2	EL1KMER2	''	(10) cpd00004 + (10) cpd00005 + (30) cpd00067 + (10) cpd11492 + cpd16911 <=> (10) cpd00001 + (10) cpd00003 + (10) cpd00006 + (10) cpd00011 + (10) cpd11493 + cpd16922	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00C42FEC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13454	Elongation-1-for-methoxy-meroacid-1	EL1MMER1	''	(8) cpd00004 + (8) cpd00005 + (24) cpd00067 + (8) cpd11492 + cpd16911 <=> (8) cpd00001 + (8) cpd00003 + (8) cpd00006 + (8) cpd00011 + (8) cpd11493 + cpd16915	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00C88132-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13455	Elongation-2-for-alpha-meroacid	EL2AMER	''	(7) cpd00004 + (7) cpd00005 + (21) cpd00067 + (7) cpd11492 + cpd16926 <=> (7) cpd00001 + (7) cpd00003 + (7) cpd00006 + (7) cpd00011 + (7) cpd11493 + cpd16925	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00CCE0A6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13456	Elongation-2-for-keto-meroacid-1	EL2KMER1	''	(7) cpd00004 + (7) cpd00005 + (21) cpd00067 + (7) cpd11492 + cpd16916 <=> (7) cpd00001 + (7) cpd00003 + (7) cpd00006 + (7) cpd00011 + (7) cpd11493 + cpd16917	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00D14B6E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13457	Elongation-2-for-keto-meroacid-2	EL2KMER2	''	(6) cpd00004 + (6) cpd00005 + (18) cpd00067 + (6) cpd11492 + cpd16920 <=> (6) cpd00001 + (6) cpd00003 + (6) cpd00006 + (6) cpd00011 + (6) cpd11493 + cpd16921	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00D5BBE0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13458	Elongation-2-for-methoxy-meroacid-1	EL2MMER1	''	(8) cpd00004 + (8) cpd00005 + (24) cpd00067 + (8) cpd11492 + cpd16912 <=> (8) cpd00001 + (8) cpd00003 + (8) cpd00006 + (8) cpd00011 + (8) cpd11493 + cpd16913	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00DA214E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13459	Elongation-3-for-alpha-meroacid	EL3AMER	''	(6) cpd00004 + (6) cpd00005 + (18) cpd00067 + (6) cpd11492 + cpd16923 <=> (6) cpd00001 + (6) cpd00003 + (6) cpd00006 + (6) cpd00011 + (6) cpd11493 + cpd16924	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00DE8D2E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13460	Elongation-3-for-keto-meroacid-1	EL3KMER1	''	(8) cpd00004 + (8) cpd00005 + (24) cpd00067 + (8) cpd11492 + cpd16916 <=> (8) cpd00001 + (8) cpd00003 + (8) cpd00006 + (8) cpd00011 + (8) cpd11493 + cpd16918	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00E2EA22-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13461	Elongation-3-for-methoxy-meroacid-1	EL3MMER1	''	(9) cpd00004 + (9) cpd00005 + (27) cpd00067 + (9) cpd11492 + cpd16912 <=> (9) cpd00001 + (9) cpd00003 + (9) cpd00006 + (9) cpd00011 + (9) cpd11493 + cpd16914	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00E738F2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13462	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL1	''	cpd00018 + cpd16905 <=> cpd11493 + cpd16906	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00E8D950-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13463	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL10	''	cpd00018 + cpd16967 <=> cpd11493 + cpd16968	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00EA803E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13464	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL2	''	cpd00018 + cpd16907 <=> cpd11493 + cpd16908	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00EC1462-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13465	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL3	''	cpd00018 + cpd16946 <=> cpd11493 + cpd16947	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00EDBEF2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13466	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL4	''	cpd00018 + cpd16999 <=> cpd11493 + cpd17000	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00EF5F28-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13467	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL5	''	cpd00018 + cpd16957 <=> cpd11493 + cpd16958	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00F0F6E4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13468	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL6	''	cpd00018 + cpd16939 <=> cpd11493 + cpd16940	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00F291AC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13469	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL7	''	cpd00018 + cpd16986 <=> cpd11493 + cpd16987	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00F42C92-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13470	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL8	''	cpd00018 + cpd16955 <=> cpd11493 + cpd16956	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00F5C962-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13471	Fatty-Acid-Ligase-AMP--mycolic-acid	FAMPL9	''	cpd00018 + cpd16965 <=> cpd11493 + cpd16966	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00F75CD2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13472	Fatty-acid-oxidation--n-C170	FAO4	''	(7) cpd00001 + cpd00002 + (7) cpd00003 + (8) cpd00010 + (7) cpd00015 + cpd15609 <=> (7) cpd00004 + cpd00012 + cpd00018 + (7) cpd00022 + (7) cpd00067 + cpd00086 + (7) cpd00982	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
00FCB0BA-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13473	fatty-acid-synthase---tri-methyl-lignoceric-acid	FASm2201	''	(2) cpd00005 + (3) cpd00067 + cpd00519 + cpd16043 <=> cpd00001 + (2) cpd00006 + cpd00010 + cpd00011 + cpd16977	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01005530-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13474	fatty-acid-synthase---penta-methyl-hexacosanoic-acid	FASm2401	''	(2) cpd00005 + (3) cpd00067 + cpd00519 + cpd16977 <=> cpd00001 + (2) cpd00006 + cpd00010 + cpd00011 + cpd16020	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0103DB88-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13475	fatty-acid-synthase---tri-methyl-lignoceric-acid	FASm2402	''	(2) cpd00005 + (3) cpd00067 + cpd00519 + cpd15950 <=> cpd00001 + (2) cpd00006 + cpd00010 + cpd00011 + cpd16998	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0107720C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13476	fatty-acid-synthase---tetra-methyl-hexacosanoic-acid	FASm2602	''	(2) cpd00005 + (3) cpd00067 + cpd00519 + cpd16998 <=> cpd00001 + (2) cpd00006 + cpd00010 + cpd00011 + cpd16036	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
010AFD78-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13477	Hexaprenyl-pyrophosphate-synthase	HEXDPS	''	(3) cpd00113 + cpd00350 <=> (3) cpd00012 + cpd00906	-39	2.00366	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
010CD2CE-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13478	Heptadecanoate-transport-via-proton-symport	HPDCAt2	''	cpd00067[e] + cpd15609[e] <=> cpd00067 + cpd15609	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
010E5B76-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13479	Isomerase-for-keto-meroacid-2	ISOKMER2	''	cpd00017 + cpd16950 <=> cpd00019 + cpd00067 + cpd16955	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01105692-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13480	Isomerase-for-methoxy-meroacid-2	ISOMMER2	''	cpd00017 + cpd16934 <=> cpd00019 + cpd00067 + cpd16965	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01125186-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13481	keto-ylation-1-for-keto-meroacid-1	KET1KMER1	''	cpd00001 + cpd00017 + cpd16917 <=> cpd00019 + cpd00067 + cpd16931	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0114B8A4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13482	keto-ylation-1-for-keto-meroacid-2	KET1KMER2	''	cpd00001 + cpd00017 + cpd16921 <=> cpd00019 + cpd00067 + cpd16933	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01171220-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13483	keto-ylation-2-for-keto-meroacid-1	KET2KMER1	''	cpd00003 + cpd16931 <=> cpd00004 + cpd00067 + cpd16957	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01190C38-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13484	keto-ylation-2-for-keto-meroacid-2	KET2KMER2	''	cpd00003 + cpd16933 <=> cpd00004 + cpd00067 + cpd16950	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
011B12BC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13485	Keto-ylation-1-for-keto-meroacid-1	KET3KMER1	''	cpd00001 + cpd00017 + cpd16918 <=> cpd00019 + cpd00067 + cpd16932	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
011D7BF6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13486	Keto-ylation-2-for-keto-meroacid-1	KET4KMER1	''	cpd00003 + cpd16932 <=> cpd00004 + cpd00067 + cpd16949	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
011F81C6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13487	carboxymycobactin-synthesis	MCBTS3	''	cpd00002 + (2) cpd00006 + (3) cpd00007 + (2) cpd00039 + cpd00054 + cpd00599 + cpd00797 + cpd01335 <=> (5) cpd00001 + (2) cpd00005 + cpd00008 + cpd00009 + cpd00010 + cpd00011 + (4) cpd00067 + cpd16945	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0125EADE-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13488	methylcitrate-dehydratase	MCID	''	cpd16960 <=> cpd00001 + cpd16959	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01271FF8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13489	methyl-citrate-synthase	MCS	''	cpd00001 + cpd00032 + cpd00086 <=> cpd00010 + cpd00067 + cpd16960	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0129B286-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13490	methoxylation-1-for-methoxy-meroacid-1	MET1MMER1	''	cpd00001 + cpd00017 + cpd16913 <=> cpd00019 + cpd00067 + cpd16927	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
012C243A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13491	methoxylation-2-for-methoxy-meroacid-1	MET2MMER1	''	cpd00017 + cpd16927 <=> cpd00019 + cpd00067 + cpd16928	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
012E0F20-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13492	methoxylation-2-for-methoxy-meroacid-2	MET2MMER2	''	cpd00017 + cpd16933 <=> cpd00019 + cpd00067 + cpd16934	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01300686-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13493	methoxylation-2-for-methoxy-meroacid-3	MET2MMER3	''	cpd00017 + cpd16931 <=> cpd00019 + cpd00067 + cpd16967	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0131FA40-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13494	methoxylation-1-for-methoxy-meroacid-1	MET3MMER1	''	cpd00001 + cpd00017 + cpd16914 <=> cpd00019 + cpd00067 + cpd16929	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0134632A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13495	methoxylation-2-for-methoxy-meroacid-1	MET4MMER1	''	cpd00017 + cpd16929 <=> cpd00019 + cpd00067 + cpd16930	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013650CC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13496	R-methylmalonate-semialdehyde-dehydrogenase-4	MMSAD4	''	cpd00003 + cpd00010 + cpd16975 <=> cpd00004 + cpd00011 + cpd00086	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0138C8E8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13497	mycolic-acid-conglomeration-flux	MYCFLUX1	''	cpd16899 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0139A65A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13498	mycolic-acid-conglomeration-flux	MYCFLUX10	''	cpd16953 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013A7738-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13499	mycolic-acid-conglomeration-flux	MYCFLUX2	''	cpd16903 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013B4186-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13500	mycolic-acid-conglomeration-flux	MYCFLUX3	''	cpd16941 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013C09C2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13501	mycolic-acid-conglomeration-flux	MYCFLUX4	''	cpd16988 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013CD64A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13502	mycolic-acid-conglomeration-flux	MYCFLUX5	''	cpd16961 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013DA174-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13503	mycolic-acid-conglomeration-flux	MYCFLUX6	''	cpd16963 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013E66CC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13504	mycolic-acid-conglomeration-flux	MYCFLUX7	''	cpd16935 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
013F3070-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13505	mycolic-acid-conglomeration-flux	MYCFLUX8	''	cpd16982 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01402D90-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13506	mycolic-acid-conglomeration-flux	MYCFLUX9	''	cpd16951 <=> cpd16031	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0140FDE2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13507	Mycolic-Acid-Condensation	MYCON1	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16906 <=> cpd00010 + cpd00011 + cpd00018 + cpd16899	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
014404C4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13508	Mycolic-Acid-Condensation	MYCON10	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16958 <=> cpd00010 + cpd00011 + cpd00018 + cpd16953	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01471416-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13509	Mycolic-Acid-Condensation	MYCON2	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16908 <=> cpd00010 + cpd00011 + cpd00018 + cpd16903	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
014A1E68-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13510	Mycolic-Acid-Condensation	MYCON3	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16947 <=> cpd00010 + cpd00011 + cpd00018 + cpd16941	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
014D3A62-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13511	Mycolic-Acid-Condensation	MYCON4	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd17000 <=> cpd00010 + cpd00011 + cpd00018 + cpd16988	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01503FAA-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13512	Mycolic-Acid-Condensation	MYCON5	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16966 <=> cpd00010 + cpd00011 + cpd00018 + cpd16961	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01533D0E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:22	0	rxn13513	Mycolic-Acid-Condensation	MYCON6	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16968 <=> cpd00010 + cpd00011 + cpd00018 + cpd16963	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01563C70-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13514	Mycolic-Acid-Condensation	MYCON7	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16940 <=> cpd00010 + cpd00011 + cpd00018 + cpd16935	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01593CCC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13515	Mycolic-Acid-Condensation	MYCON8	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16987 <=> cpd00010 + cpd00011 + cpd00018 + cpd16982	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
015C47DC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13516	Mycolic-Acid-Condensation	MYCON9	''	cpd00001 + (2) cpd00067 + cpd15937 + cpd16956 <=> cpd00010 + cpd00011 + cpd00018 + cpd16951	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
015F5328-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13517	penta-acyl-trehalose-synthesis	PATS	''	cpd00794 + cpd01080 + (4) cpd16998 <=> (5) cpd00001 + cpd16006	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01615E34-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13518	phospholipase-C	PLCD	''	cpd00001 + cpd16974 <=> cpd00867 + cpd15309	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0162EEF2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13519	Polyphosphate-glucokinase-reversible	PPGKr	''	cpd00027 + cpd00421 <=> cpd00012 + cpd00079	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0164E4D2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13520	PPM-mycolate-synthase	PPMMS1	''	cpd00067 + cpd16899 + cpd16973 <=> cpd00001 + cpd16900	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
0166B6E0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13521	PPM-mycolate-synthase	PPMMS10	''	cpd00067 + cpd16953 + cpd16973 <=> cpd00001 + cpd16954	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
01689686-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13522	PPM-mycolate-synthase	PPMMS2	''	cpd00067 + cpd16903 + cpd16973 <=> cpd00001 + cpd16904	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
016A6FD8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13523	PPM-mycolate-synthase	PPMMS3	''	cpd00067 + cpd16941 + cpd16973 <=> cpd00001 + cpd16942	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
016C4D26-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:50:23	0	rxn13524	PPM-mycolate-synthase	PPMMS4	''	cpd00067 + cpd16973 + cpd16988 <=> cpd00001 + cpd16989	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
